,/lpc/f71858/voltage/0,/lpc/f71858/voltage/1,/lpc/f71858/voltage/2,/lpc/f71858/temperature/0,/lpc/f71858/temperature/1,/lpc/f71858/temperature/2,/lpc/f71858/fan/0,/lpc/f71858/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/fan/0,/atigpu/0/control/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0,/hdd/2/temperature/0,/hdd/2/load/0
Time,"VCC3V","VSB3V","Battery","Temperature #1","Temperature #2","Temperature #3","CPU Fan","Case Fan","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Fan","GPU Fan","GPU Core","GPU Memory","GPU Core","GPU Core","Temperature","Used Space","Temperature","Used Space","Temperature","Used Space"
04/24/2016 17:49:56,3.29600024,3.29600024,3.24800014,37.125,39.5,57,1238.64575,962.1552,3.076923,3.8461566,3.8461566,6.153846,4.23076725,51,52,50,49,1197.08093,1197.08093,1197.08093,1197.08093,133.009,27.50457,4.38974,11.5702972,43.0000038,1537,28,250,150,0.900000036,0,35,38.630703,32,55.7741165,31,66.037796
04/24/2016 17:49:57,3.29600024,3.31200027,3.24800014,37.375,39.25,57.25,1238.64575,960.9225,1.53846145,5.384612,2.30768919,2.30768919,2.88462043,51,52,49,50,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.5046,4.389744,11.5702934,43.0000038,1537,28,250,150,0.900000036,0,35,38.630703,32,55.7741165,31,66.037796
04/24/2016 17:49:58,3.29600024,3.29600024,3.24800014,37.5,39.25,57.25,1238.64575,962.1552,4.6274066,3.8461566,3.076923,3.076923,3.65685225,52,52,47,50,1197.08167,1197.08167,1197.08167,1197.08167,133.009064,27.5045471,4.389736,11.5703011,42.5000038,1541,28,250,150,0.900000036,0,35,38.630703,32,55.7741165,31,66.037796
04/24/2016 17:49:59,3.29600024,3.29600024,3.24800014,37.125,39.625,57.125,1236.60352,960.9225,7.69230747,7.71672726,6.153846,12.33173,8.473646,54,55,52,53,1197.08057,1197.08057,1197.08057,1197.08057,133.008942,27.53875,4.395195,11.5648422,43.0000038,1532,28,250,150,0.900000036,2,35,38.630703,32,55.7741165,31,66.037796
04/24/2016 17:50:00,3.29600024,3.31200027,3.24800014,37,39.75,56.875,1236.60352,954.805847,5.36130667,5.36165237,2.30768919,10.7226133,5.938321,52,51,49,50,1197.08142,1197.08142,1197.08142,1197.08142,133.009048,27.519249,4.392082,11.567955,42.5000038,1538,28,250,150,0.900000036,0,35,38.630703,32,55.7741165,31,66.037796
04/24/2016 17:50:01,3.29600024,3.29600024,3.24800014,37.375,39.25,57,1276.5957,954.805847,3.10096145,1.53846145,2.30768919,8.4615345,3.85216475,54,52,48,49,1197.08167,1197.08167,1197.08167,1197.08167,133.009079,27.5047913,4.38977432,11.5702629,42.5000038,1540,28,250,150,0.900000036,13,35,38.630703,32,55.7741165,31,66.037796
04/24/2016 17:50:02,3.29600024,3.31200027,3.24800014,37.5,39.25,57.125,1236.60352,962.1552,5.384612,3.076923,3.8461566,4.63980436,4.236871,52,51,49,49,1197.08069,1197.08069,1197.08069,1197.08069,133.008972,27.504715,4.389763,11.5702744,42.5000038,1537,28,250,150,0.900000036,0,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:04,3.29600024,3.29600024,3.24800014,37.5,39.75,57.25,1238.64575,954.805847,6.899762,6.92307949,5.384612,8.4615345,6.91725,53,51,50,49,1197.08093,1197.08093,1197.08093,1197.08093,133.008987,27.5033722,4.38954926,11.570488,43.5000038,1526,28,500,1250,1.0200001,0,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:05,3.29600024,3.29600024,3.24800014,37.375,39.875,57.25,1238.64575,954.805847,7.740384,6.947112,9.230768,5.384612,7.325721,52,52,49,49,1197.081,1197.081,1197.081,1197.081,133.009,27.4981461,4.388714,11.5713234,43.0000038,1527,28,250,150,0.900000036,2,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:06,3.29600024,3.29600024,3.24800014,37.5,40.125,57.25,1242.75061,953.591858,11.5384579,11.55048,6.92307949,10.76923,10.1953087,53,54,51,52,1197.08142,1197.08142,1197.08142,1197.08142,133.009048,27.498024,4.388695,11.5713425,43.5000038,1514,28,500,1250,1.0200001,0,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:07,3.29600024,3.31200027,3.24800014,37.5,39.875,57.25,1238.64575,954.805847,3.06526423,5.36165237,3.076923,4.615384,4.029804,52,51,48,49,1197.081,1197.081,1197.081,1197.081,133.009,27.4981232,4.38871,11.5713272,43.0000038,1524,28,250,150,0.900000036,0,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:08,3.29600024,3.29600024,3.24800014,37.5,39.25,57.25,1236.60352,960.9225,2.30768919,3.076923,3.8461566,3.076923,3.076923,52,51,49,48,1197.081,1197.081,1197.081,1197.081,133.009018,27.4979782,4.388687,11.57135,42.5000038,1535,28,250,150,0.900000036,0,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:09,3.29600024,3.29600024,3.24800014,37.375,39.25,57,1236.60352,962.1552,2.30768919,0.7692337,0,1.53846145,1.15385056,52,51,49,49,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.4963226,4.388424,11.5716133,42.5000038,1539,28,250,150,0.900000036,0,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:10,3.29600024,3.31200027,3.24800014,37.25,39.25,57.125,1236.60352,962.1552,1.53846145,2.30768919,1.53846145,3.076923,2.11538076,53,52,49,49,1197.08093,1197.08093,1197.08093,1197.08093,133.008987,27.4962311,4.38840866,11.5716286,43.0000038,1540,28,250,150,0.900000036,0,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:11,3.29600024,3.29600024,3.24800014,37.25,39.25,57.125,1272.26465,960.9225,1.53846145,1.53846145,1.53846145,3.076923,1.92307234,52,51,49,49,1197.08154,1197.08154,1197.08154,1197.08154,133.009064,27.4963226,4.388424,11.5716133,42.5000038,1540,28,250,150,0.900000036,0,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:12,3.29600024,3.29600024,3.24800014,37.375,39.25,57.375,1236.60352,960.9225,3.8461566,3.076923,2.30768919,0.7692337,2.50000358,53,52,50,50,1197.08142,1197.08142,1197.08142,1197.08142,133.009048,27.496254,4.38841248,11.5716248,42.5000038,1541,28,250,150,0.900000036,8,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:13,3.29600024,3.31200027,3.24800014,37.25,39.25,57.25,1236.60352,962.1552,6.935096,4.615384,3.076923,4.615384,4.8106966,52,51,49,49,1197.08057,1197.08057,1197.08057,1197.08057,133.008957,27.4962311,4.38840866,11.5716286,42.5000038,1539,28,250,150,0.900000036,0,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:14,3.29600024,3.29600024,3.24800014,37.5,39.5,57.25,1238.64575,962.1552,9.988344,6.153846,6.92307949,9.230768,8.074009,52,52,50,48,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.4964447,4.388443,11.5715942,43.0000038,1532,28,250,150,0.900000036,0,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:15,3.29600024,3.29600024,3.24800014,37.625,39.5,57.125,1238.64575,960.9225,7.716346,5.384612,3.8461566,4.615384,5.39062,53,52,50,50,1197.081,1197.081,1197.081,1197.081,133.009,27.49649,4.38845062,11.5715866,43.5000038,1528,28,500,1250,1.0200001,0,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:16,3.29600024,3.29600024,3.232,37.5,39.875,57.125,1238.64575,953.591858,11.5384579,4.615384,3.8461566,7.69230747,6.923074,53,53,50,50,1596.10828,1596.10828,1596.10828,1596.10828,133.009033,27.48368,4.386406,11.5736313,43.5000038,1521,28,250,150,0.900000036,25,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:17,3.29600024,3.31200027,3.24800014,37.625,39.5,57.25,1238.64575,952.381,3.076923,1.53846145,2.30768919,8.4615345,3.84615064,52,52,49,48,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.4837341,4.38641357,11.5736237,42.5000038,1524,28,250,150,0.900000036,0,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:18,3.29600024,3.29600024,3.24800014,37.5,39.875,57.125,1238.64575,953.591858,7.69230747,9.230768,10.0000019,15.3146858,10.55944,52,51,50,50,1197.081,1197.081,1197.081,1197.081,133.009,27.4831848,4.386326,11.5737114,43.0000038,1518,28,250,150,0.900000036,0,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:19,3.29600024,3.31200027,3.24800014,37.25,39.25,57.125,1236.60352,953.591858,3.858173,3.076923,3.076923,6.92307949,4.23377132,52,52,49,49,1197.08179,1197.08179,1197.08179,1197.08179,133.0091,27.4832077,4.38632965,11.5737076,43.0000038,1528,28,250,150,0.900000036,0,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:20,3.29600024,3.29600024,3.24800014,37.5,39.25,57.125,1236.60352,953.591858,4.615384,3.076923,3.076923,3.076923,3.46153975,53,51,50,49,1197.08069,1197.08069,1197.08069,1197.08069,133.008957,27.4816513,4.3860817,11.5739555,43.0000038,1534,28,250,150,0.900000036,1,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:21,3.29600024,3.29600024,3.24800014,37.5,39.625,57.125,1238.64575,960.9225,10.76923,7.70432949,8.4615345,10.0000019,9.233772,53,52,50,50,1862.12659,1197.08142,1862.12659,1197.08142,133.009048,27.48172,4.386093,11.5739441,43.5000038,1522,28,250,150,0.900000036,3,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:22,3.29600024,3.29600024,3.24800014,37.375,39.25,57.25,1236.60352,962.1552,1.53846145,3.06526423,2.30768919,0.7692337,1.92016363,52,50,49,49,1197.08081,1197.08081,1197.08081,1197.08081,133.008987,27.4817429,4.386097,11.57394,42.5000038,1532,28,250,150,0.900000036,0,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:23,3.29600024,3.31200027,3.24800014,37.375,39.25,56.75,1274.42651,960.9225,2.30768919,2.3317337,1.53846145,0.7692337,1.736778,52,52,48,49,1197.08093,1197.08093,1197.08093,1197.08093,133.008987,27.4808884,4.38595963,11.5740776,42.5000038,1539,28,250,150,0.900000036,0,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:24,3.29600024,3.31200027,3.24800014,37.375,39.25,57.125,1236.60352,954.805847,1.53846145,1.53846145,3.076923,0.7692337,1.73076987,52,50,49,48,1197.08154,1197.08154,1197.08154,1197.08154,133.009064,27.4808578,4.385956,11.5740814,42.5000038,1539,28,250,150,0.900000036,0,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:25,3.29600024,3.29600024,3.24800014,37.5,39.5,57.125,1236.60352,960.9225,7.69230747,6.153846,3.8461566,7.69230747,6.346154,52,52,49,48,1197.08093,1197.08093,1197.08093,1197.08093,133.008987,27.4808884,4.38595963,11.5740776,42.5000038,1533,28,250,150,0.900000036,0,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:26,3.29600024,3.29600024,3.24800014,37.625,40,57.25,1238.64575,960.9225,6.92307949,4.615384,10.76923,6.153846,7.115382,52,51,49,49,1197.08179,1197.08179,1197.08179,1197.08179,133.009079,27.4808578,4.385956,11.5740814,43.0000038,1528,28,250,150,0.900000036,0,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:27,3.29600024,3.31200027,3.24800014,37.25,39.25,57,1238.64575,960.9225,2.30768919,5.384612,0.7692337,3.076923,2.88461447,51,51,50,49,1197.08044,1197.08044,1197.08044,1197.08044,133.008942,27.4814377,4.38604736,11.57399,42.5000038,1534,28,250,150,0.900000036,0,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:28,3.29600024,3.29600024,3.24800014,37.375,39.25,57.25,1236.60352,960.9225,3.076923,1.53846145,0.7692337,0,1.346153,52,51,50,49,1197.08142,1197.08142,1197.08142,1197.08142,133.009048,27.4815063,4.386059,11.5739784,43.0000038,1539,28,250,150,0.900000036,0,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:29,3.29600024,3.29600024,3.24800014,37.5,39.25,57.25,1238.64575,960.9225,3.076923,1.53846145,2.30768919,0.7692337,1.9230783,52,51,49,48,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.4815063,4.386059,11.5739784,43.0000038,1540,28,250,150,0.900000036,0,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:30,3.29600024,3.31200027,3.24800014,37.5,39.25,57.25,1238.64575,953.591858,0.7692337,2.30768919,0.7692337,3.076923,1.73076391,53,51,47,50,1197.081,1197.081,1197.081,1197.081,133.009,27.4815521,4.38606644,11.5739708,42.5000038,1541,28,250,150,0.900000036,0,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:31,3.29600024,3.31200027,3.24800014,37.375,39.25,57.125,1238.64575,953.591858,2.30768919,3.076923,2.30768919,1.53846145,2.30769515,52,51,49,48,1197.08179,1197.08179,1197.08179,1197.08179,133.009079,27.4816742,4.38608551,11.5739517,42.5000038,1542,28,250,150,0.900000036,0,35,38.630703,32,55.774147,31,66.037796
04/24/2016 17:50:33,3.29600024,3.29600024,3.24800014,37.375,39.25,57.25,1236.60352,953.591858,2.30768919,0,1.53846145,1.53846145,1.346153,53,49,48,49,1197.08069,1197.08069,1197.08069,1197.08069,133.008972,27.48162,4.386078,11.5739594,42.5000038,1541,28,250,150,0.900000036,0,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:50:34,3.29600024,3.29600024,3.24800014,37.5,44.5,57.125,1240.69482,953.591858,13.8822079,14.6153812,19.9999981,22.3317261,17.70733,57,60,54,53,2926.19775,2926.19775,2926.19775,2926.19775,133.008987,28.0157776,4.47132874,11.4887085,43.0000038,1523,28,250,150,0.900000036,0,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:50:35,3.29600024,3.29600024,3.24800014,37.625,43.75,57,1265.82275,969.6186,12.272728,14.6153812,10.76923,18.4615364,14.0297174,53,55,52,51,1197.08154,1197.08154,1197.08154,1197.08154,133.009064,28.1457367,4.49206924,11.467968,42.5000038,1528,28,250,150,0.900000036,0,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:50:36,3.29600024,3.29600024,3.24800014,37.375,43.125,56.75,1291.98962,970.8738,22.3076935,17.6923027,13.8461533,19.2078056,18.2634945,58,64,53,55,2926.19849,2926.19849,2926.19849,2926.19849,133.009018,27.98703,4.46673965,11.4932976,43.0000038,1529,28,500,1250,1.0200001,0,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:50:37,3.28000021,3.28000021,3.232,37.5,48,56.75,1312.33594,963.3911,29.9999962,31.5384636,22.3076935,28.46154,28.0769176,62,60,57,59,2926.19775,2926.19775,2926.19775,2926.19775,133.008987,28.31388,4.51890564,11.4411316,45.0000038,1478,28,800,1250,1.1,0,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:50:38,3.28000021,3.29600024,3.232,37.5,46.875,57.125,1328.60938,984.898254,3.8461566,4.615384,4.615384,8.4615345,5.384618,54,52,50,51,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,28.3115158,4.518528,11.4415092,45.5000038,1448,28,800,1250,1.1,0,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:50:39,3.29600024,3.29600024,3.232,37.375,43.25,57.375,1372.36963,1019.71448,0.7692337,3.8461566,3.8461566,1.53846145,2.50000358,53,52,50,50,1197.08081,1197.08081,1197.08081,1197.08081,133.008987,28.2680588,4.511593,11.4484444,45.5000038,1438,28,800,1250,1.1,0,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:50:40,3.28000021,3.29600024,3.232,37.5,42,57.5,1395.34888,1018.32996,3.076923,3.8461566,0.7692337,6.153846,3.46153975,53,52,50,49,1197.08142,1197.08142,1197.08142,1197.08142,133.009048,28.2668839,4.511406,11.4486313,45.5000038,1434,28,800,1250,1.1,0,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:50:41,3.28000021,3.29600024,3.232,37.25,40.625,57.375,1274.42651,973.3939,6.92307949,6.153846,4.615384,6.153846,5.96153736,53,53,50,49,1197.08081,1197.08081,1197.08081,1197.08081,133.008972,28.2669067,4.51140976,11.4486275,46.0000038,1448,29,800,1250,1.1,0,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:50:42,3.28000021,3.29600024,3.232,37.25,40.25,57.5,1248.95923,965.8725,3.076923,8.4615345,8.4615345,6.92307949,6.730771,54,51,50,50,1197.08154,1197.08154,1197.08154,1197.08154,133.009064,28.2509,4.508854,11.4511833,45.0000038,1461,29,250,150,0.900000036,0,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:50:43,3.29600024,3.31200027,3.24800014,37.5,40,57.75,1238.64575,963.3911,6.153846,2.30768919,5.384612,3.076923,4.23077345,53,52,50,49,1197.08081,1197.08081,1197.08081,1197.08081,133.008972,28.2507782,4.508835,11.4512024,44.0000038,1537,29,250,150,0.900000036,0,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:50:44,3.28000021,3.29600024,3.232,37.5,40.875,57.5,1242.75061,959.6929,16.1538486,13.0769253,11.5384579,12.3076916,13.2692337,54,53,51,50,1197.08142,1197.08142,1197.08142,1197.08142,133.009048,28.2997284,4.51664734,11.44339,44.0000038,1530,29,250,150,0.900000036,15,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:50:45,3.28000021,3.28000021,3.232,37.5,40.625,57.625,1240.69482,953.591858,10.0000019,7.716346,9.230768,6.92307949,8.467549,54,52,51,50,1197.081,1197.081,1197.081,1197.081,133.009018,28.2998962,4.516674,11.4433632,45.5000038,1540,29,800,1250,1.1,0,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:50:46,3.28000021,3.29600024,3.232,37.5,40.375,57.5,1244.81323,951.1731,6.153846,8.4615345,4.615384,6.92307949,6.53846264,54,52,50,50,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,28.303833,4.51730347,11.4427338,45.5000038,1496,29,800,1250,1.1,0,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:50:47,3.28000021,3.29600024,3.232,37.5,40,57.5,1246.88281,958.466431,4.615384,3.8461566,1.53846145,6.153846,4.038459,53,52,51,50,1197.08093,1197.08093,1197.08093,1197.08093,133.009,28.296524,4.516136,11.4439011,46.0000038,1481,29,800,1250,1.1,0,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:50:48,3.29600024,3.29600024,3.24800014,37.5,40,57.75,1244.81323,958.466431,3.8461566,2.30768919,2.30768919,4.615384,3.26923132,51,52,49,48,1197.08142,1197.08142,1197.08142,1197.08142,133.009048,28.29641,4.516117,11.44392,46.5000038,1476,29,800,1250,1.1,0,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:50:49,3.28000021,3.29600024,3.232,37.5,39.625,57.875,1244.81323,951.1731,3.8461566,2.3317337,0.7692337,0.7692337,1.92908645,53,52,50,48,1197.08069,1197.08069,1197.08069,1197.08069,133.008957,28.29406,4.51574326,11.444294,46.5000038,1474,29,800,1250,1.1,0,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:50:50,3.28000021,3.29600024,3.232,37.5,39.75,57.75,1244.81323,952.381,3.076923,3.834498,1.53846145,0.7692337,2.30478048,53,52,50,49,1197.08142,1197.08142,1197.08142,1197.08142,133.009048,28.2579422,4.50997925,11.450058,46.5000038,1479,30,800,1250,1.1,0,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:50:51,3.29600024,3.29600024,3.24800014,37.25,40.625,57.625,1240.69482,952.381,13.8822079,10.76923,8.4615345,11.5384579,11.162859,53,52,50,49,1197.081,1197.081,1197.081,1197.081,133.009,28.256134,4.50968933,11.4503479,44.5000038,1543,30,250,150,0.900000036,0,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:50:52,3.29600024,3.29600024,3.24800014,37.5,39.75,57.625,1236.60352,952.381,2.30768919,0.7692337,0.7692337,0,0.961536169,52,51,49,49,1197.08142,1197.08142,1197.08142,1197.08142,133.009033,28.256134,4.50968933,11.4503479,44.0000038,1591,30,250,150,0.900000036,0,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:50:53,3.29600024,3.31200027,3.24800014,37.5,40,57.75,1236.60352,953.591858,2.30768919,2.30768919,1.53846145,6.92307949,3.26923132,52,50,49,50,1197.08142,1197.08142,1197.08142,1197.08142,133.009048,28.2016144,4.500988,11.4590492,44.0000038,1606,30,250,150,0.900000036,0,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:50:54,3.29600024,3.31200027,3.24800014,37.5,39.75,57.75,1236.60352,952.381,2.30768919,6.153846,0.7692337,2.30768919,2.88461447,52,51,50,50,1197.08093,1197.08093,1197.08093,1197.08093,133.008987,28.2015915,4.500984,11.459053,44.0000038,1614,30,250,150,0.900000036,0,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:50:55,3.29600024,3.31200027,3.24800014,37.375,39.75,57.75,1238.64575,959.6929,0.7692337,4.615384,1.53846145,3.076923,2.49999762,53,52,49,49,1197.08093,1197.08093,1197.08093,1197.08093,133.008987,28.2017288,4.501007,11.45903,44.0000038,1616,30,250,150,0.900000036,0,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:50:56,3.29600024,3.29600024,3.24800014,37.5,40,57.5,1238.64575,960.9225,5.372959,3.8461566,4.615384,3.8461566,4.42016125,52,52,50,50,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,28.1721649,4.4962883,11.4637489,44.5000038,1614,30,250,150,0.900000036,0,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:50:57,3.29600024,3.31200027,3.24800014,37.5,39.75,57.75,1238.64575,959.6929,2.30768919,0,1.53846145,0,0.961536169,52,50,50,49,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,28.1709747,4.49609756,11.46394,43.5000038,1617,30,250,150,0.900000036,0,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:50:58,3.29600024,3.29600024,3.24800014,37.375,39.625,57.5,1238.64575,959.6929,3.8461566,3.076923,3.8461566,7.69230747,4.615384,53,53,50,49,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,28.170372,4.496002,11.464035,44.0000038,1617,30,250,150,0.900000036,0,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:50:59,3.29600024,3.31200027,3.24800014,37.375,39.25,57.375,1236.60352,959.6929,1.53846145,5.396634,3.08893919,2.30768919,3.082937,54,52,49,48,1197.08093,1197.08093,1197.08093,1197.08093,133.008987,28.1702118,4.49597549,11.4640617,43.5000038,1618,30,250,150,0.900000036,0,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:51:00,3.29600024,3.29600024,3.24800014,37.375,39.75,57.5,1238.64575,952.381,3.076923,3.076923,1.53846145,2.30768919,2.50000358,53,53,50,49,1197.08167,1197.08167,1197.08167,1197.08167,133.009079,28.1702576,4.495983,11.4640541,43.5000038,1614,30,250,150,0.900000036,8,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:51:01,3.29600024,3.31200027,3.24800014,37.625,39.75,57.75,1236.60352,952.381,4.615384,5.384612,3.8461566,2.30768919,4.038465,54,52,49,49,1197.08093,1197.08093,1197.08093,1197.08093,133.008987,28.1702118,4.49597549,11.4640617,44.0000038,1617,30,250,150,0.900000036,0,35,38.630703,32,55.7740974,31,66.037796
04/24/2016 17:51:03,3.29600024,3.31200027,3.24800014,37.5,39.75,57.75,1236.60352,952.381,2.30768919,0,1.53846145,0,0.961536169,52,51,49,49,1197.081,1197.081,1197.081,1197.081,133.009018,28.1702347,4.49597931,11.4640579,43.5000038,1616,30,250,150,0.900000036,0,35,38.630703,32,55.77424,31,66.037796
04/24/2016 17:51:04,3.29600024,3.29600024,3.24800014,37.5,39.75,57.5,1236.60352,953.591858,5.384612,4.615384,7.68065453,6.92307949,6.15093136,52,51,50,49,1197.08093,1197.08093,1197.08093,1197.08093,133.008987,28.1696625,4.49588776,11.4641495,43.5000038,1619,30,250,150,0.900000036,0,35,38.630703,32,55.77424,31,66.037796
04/24/2016 17:51:05,3.29600024,3.29600024,3.24800014,37.5,40,57.5,1238.64575,960.9225,6.153846,5.384612,4.615384,6.92307949,5.769229,54,53,50,49,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,28.16964,4.495884,11.4641533,43.5000038,1612,30,250,150,0.900000036,0,35,38.630703,32,55.77424,31,66.037796
04/24/2016 17:51:07,3.29600024,3.29600024,3.24800014,37.5,39.75,57.5,1238.64575,959.6929,5.384612,1.53846145,1.53846145,4.615384,3.26923132,53,50,49,50,1197.08093,1197.08093,1197.08093,1197.08093,133.008987,28.169342,4.495838,11.4641991,43.5000038,1614,30,250,150,0.900000036,0,35,38.630703,32,55.77424,31,66.037796
04/24/2016 17:51:08,3.29600024,3.29600024,3.24800014,37.5,39.5,57.375,1238.64575,959.6929,4.615384,3.076923,0.7692337,1.53846145,2.50000358,53,52,49,49,1197.08179,1197.08179,1197.08179,1197.08179,133.009079,28.16932,4.49583435,11.4642029,43.5000038,1617,30,250,150,0.900000036,0,35,38.630703,32,55.77424,31,66.037796
04/24/2016 17:51:09,3.29600024,3.29600024,3.24800014,37.25,39.875,57.25,1236.60352,960.9225,10.0000019,3.076923,6.92307949,6.153846,6.53846264,51,51,48,50,1197.08093,1197.08093,1197.08093,1197.08093,133.009,28.16932,4.49583435,11.4642029,43.5000038,1610,30,250,150,0.900000036,0,35,38.630703,32,55.77424,31,66.037796
04/24/2016 17:51:10,3.29600024,3.31200027,3.24800014,37.375,39.5,57.25,1236.60352,959.6929,4.615384,1.53846145,0.7692337,1.53846145,2.11538672,53,52,49,48,1197.08081,1197.08081,1197.08081,1197.08081,133.008972,28.1694183,4.49584961,11.4641876,43.5000038,1613,30,250,150,0.900000036,0,35,38.630703,32,55.77424,31,66.037796
04/24/2016 17:51:11,3.29600024,3.31200027,3.24800014,37.375,39.75,57.25,1238.64575,959.6929,4.592073,3.076923,2.30768919,3.076923,3.263408,53,52,50,49,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,28.1694412,4.49585342,11.4641838,43.5000038,1608,30,250,150,0.900000036,0,35,38.630703,32,55.77424,31,66.037796
04/24/2016 17:51:12,3.29600024,3.29600024,3.24800014,37.625,39.75,57.25,1238.64575,952.381,2.30768919,1.53846145,1.53846145,2.31971145,1.92608237,52,52,49,50,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,28.1693878,4.495846,11.4641914,43.5000038,1615,30,250,150,0.900000036,0,35,38.630703,32,55.77424,31,66.037796
04/24/2016 17:51:13,3.29600024,3.29600024,3.24800014,37.625,39.875,57.375,1238.64575,952.381,5.384612,3.076923,3.076923,3.076923,3.65384817,52,52,50,49,1197.08081,1197.08081,1197.08081,1197.08081,133.008987,28.1694412,4.49585342,11.4641838,43.5000038,1612,30,250,150,0.900000036,0,35,38.630703,32,55.77424,31,66.037796
